UTC time,Satellites,Speed (km/h),Heading (Degrees),Latitude,Longitude,BrakeTrigger,Dgps,Wav file,Dual Antenna Status,Height (m),Vertical velocity (km/h),Trigger event time (s),Elapsed time (s),Distance (m),Lateral acceleration (g),Longitudinal acceleration (g),Relative height (m),Radius of turn (m),Speed_|_ReplacedChannel_|__|_ContextSpecificChannel_|_f82f7070-678c-48b4-9531-f2a604a7595e,Longitudinal acceleration_|_ReplacedChannel_|__|_ContextSpecificChannel_|_f82f7070-678c-48b4-9531-f2a604a7595e (g)
144618.290,7,0.20,267.0,12°56.657449 N,77°31.780273 E,0,0,0,0,736.51,-0.38,0.00,1.50,0.01,0.27,-0.11,-0.02,0.00,0.32173631840796,0.00
144618.300,7,0.18,276.0,12°56.657449 N,77°31.780273 E,0,0,0,0,736.50,-0.52,0.00,1.51,0.01,-0.08,-0.07,-0.02,0.00,0.322696517412935,0.00
144618.310,7,0.30,359.9,12°56.657450 N,77°31.780274 E,0,0,0,0,736.50,-0.39,0.00,1.52,0.01,-1.26,0.35,-0.03,0.01,0.323208955223881,0.00
144618.320,7,0.39,42.1,12°56.657451 N,77°31.780275 E,0,0,0,0,736.50,-0.56,0.00,1.53,0.01,-0.82,0.25,-0.03,0.02,0.325024875621891,0.01
144618.330,7,0.20,60.1,12°56.657450 N,77°31.780275 E,0,0,0,0,736.50,0.12,0.00,1.54,0.01,-0.18,-0.54,-0.03,0.01,0.325805970149254,0.00
144618.340,7,0.41,13.9,12°56.657452 N,77°31.780275 E,0,0,0,0,736.50,0.32,0.00,1.55,0.01,0.93,0.58,-0.03,0.02,0.327686567164179,0.01
144618.350,7,0.47,37.0,12°56.657452 N,77°31.780276 E,0,0,0,0,736.51,0.99,0.00,1.56,0.01,-0.54,0.18,-0.03,0.02,0.327462686567164,0.00
144618.360,7,0.54,95.5,12°56.657451 N,77°31.780276 E,0,0,0,0,736.51,0.87,0.00,1.57,0.01,-1.55,0.19,-0.03,0.06,0.327323383084577,0.00
144618.370,7,0.55,96.5,12°56.657451 N,77°31.780277 E,0,0,0,0,736.51,0.70,0.00,1.58,0.02,-0.03,0.05,-0.02,0.47,0.325502487562189,-0.01
144618.380,7,0.46,63.4,12°56.657453 N,77°31.780276 E,0,0,0,0,736.51,0.91,0.00,1.59,0.02,0.75,-0.26,-0.02,0.30,0.325800995024876,0.00
144618.390,7,0.18,110.8,12°56.657451 N,77°31.780276 E,0,0,0,0,736.50,-0.10,0.00,1.60,0.02,-0.42,-0.80,-0.02,0.25,0.325213930348259,0.00
144618.400,7,0.32,166.6,12°56.657450 N,77°31.780276 E,0,0,0,0,736.50,-0.45,0.00,1.61,0.02,-0.88,0.41,-0.02,0.09,0.325009950248756,0.00
144618.410,7,0.21,171.5,12°56.657450 N,77°31.780276 E,0,0,0,0,736.50,-0.82,0.00,1.62,0.02,-0.05,-0.31,-0.02,0.04,0.324776119402985,0.00
144618.420,7,0.36,155.2,12°56.657450 N,77°31.780276 E,0,0,0,0,736.49,-0.47,0.00,1.63,0.02,0.29,0.42,-0.02,0.06,0.325278606965174,0.00
144618.430,7,0.19,151.1,12°56.657450 N,77°31.780276 E,0,0,0,0,736.49,-0.36,0.00,1.64,0.02,0.04,-0.50,-0.02,0.02,0.326985074626866,0.00
144618.440,7,0.06,199.8,12°56.657446 N,77°31.780272 E,0,0,0,0,736.50,-0.32,0.00,1.65,0.02,-0.13,-0.37,-0.02,0.01,0.328049751243781,0.00
144618.450,7,0.37,72.1,12°56.657447 N,77°31.780274 E,0,0,0,0,736.51,-0.04,0.00,1.66,0.02,2.36,0.90,-0.02,0.03,0.327014925373134,0.00
144618.460,7,0.31,34.8,12°56.657448 N,77°31.780273 E,0,0,0,0,736.51,0.20,0.00,1.67,0.02,0.57,-0.18,-0.02,0.02,0.32752736318408,0.00
144618.470,7,0.46,15.6,12°56.657449 N,77°31.780274 E,0,0,0,0,736.51,-0.04,0.00,1.68,0.02,0.43,0.42,-0.02,0.02,0.328592039800995,0.00
144618.480,7,0.71,347.2,12°56.657450 N,77°31.780273 E,0,0,0,0,736.51,-0.23,0.00,1.69,0.02,1.00,0.71,-0.02,0.02,0.328716417910448,0.00
144618.490,7,0.90,4.7,12°56.657452 N,77°31.780274 E,0,0,0,0,736.51,-0.55,0.00,1.70,0.02,-0.78,0.54,-0.02,0.03,0.328019900497512,0.00
144618.500,7,0.44,20.3,12°56.657464 N,77°31.780258 E,0,0,0,0,736.42,-0.59,0.00,1.71,0.02,-0.34,-1.31,-0.03,0.01,0.325512437810945,-0.01
144618.510,7,0.32,325.9,12°56.657464 N,77°31.780256 E,0,0,0,0,736.43,-0.10,0.00,1.72,0.02,0.86,-0.34,-0.03,0.01,0.326124378109453,0.00
144618.520,7,0.23,235.9,12°56.657463 N,77°31.780256 E,0,0,0,0,736.43,0.01,0.00,1.73,0.02,1.01,-0.26,-0.03,0.00,0.325910447761194,0.00
144618.530,7,0.48,236.1,12°56.657462 N,77°31.780255 E,0,0,0,0,736.42,-0.38,0.00,1.74,0.02,0.00,0.71,-0.03,0.01,0.327333333333333,0.00
144618.540,7,0.60,224.8,12°56.657461 N,77°31.780254 E,0,0,0,0,736.42,-0.35,0.00,1.75,0.02,0.33,0.34,-0.03,0.01,0.327084577114428,0.00
144618.550,7,0.52,204.1,12°56.657461 N,77°31.780254 E,0,0,0,0,736.42,0.00,0.00,1.76,0.02,0.54,-0.22,-0.03,0.01,0.326562189054726,0.00
144618.560,7,0.51,202.8,12°56.657452 N,77°31.780275 E,0,0,0,0,736.49,0.25,0.00,1.77,0.02,0.03,-0.04,-0.03,0.01,0.328905472636816,0.01
144618.570,7,0.37,193.5,12°56.657452 N,77°31.780275 E,0,0,0,0,736.49,0.17,0.00,1.78,0.02,0.17,-0.38,-0.03,0.01,0.331348258706467,0.01
144618.580,7,0.25,168.5,12°56.657452 N,77°31.780276 E,0,0,0,0,736.49,0.13,0.00,1.79,0.02,0.31,-0.34,-0.03,0.00,0.332751243781094,0.00
144618.590,7,0.37,157.8,12°56.657452 N,77°31.780276 E,0,0,0,0,736.49,-0.11,0.00,1.80,0.02,0.19,0.32,-0.03,0.01,0.332741293532338,0.00
144618.600,7,0.32,167.4,12°56.657452 N,77°31.780276 E,0,0,0,0,736.49,-0.20,0.00,1.81,0.02,-0.15,-0.14,-0.03,0.01,0.333029850746269,0.00
144618.610,7,0.25,201.1,12°56.657452 N,77°31.780275 E,0,0,0,0,736.48,-0.40,0.00,1.82,0.02,-0.42,-0.19,-0.03,0.01,0.332348258706468,0.00
144618.620,7,0.12,245.1,12°56.657450 N,77°31.780291 E,0,0,0,0,736.58,-0.72,0.00,1.83,0.02,-0.27,-0.37,-0.03,0.00,0.332915422885572,0.00
144618.630,7,0.10,315.0,12°56.657451 N,77°31.780290 E,0,0,0,0,736.57,-0.59,0.00,1.84,0.02,-0.36,-0.05,-0.03,0.01,0.332333333333333,0.00
144618.640,7,0.40,326.0,12°56.657452 N,77°31.780289 E,0,0,0,0,736.57,-0.42,0.00,1.85,0.02,-0.22,0.83,-0.03,0.04,0.331671641791045,0.00
144618.650,7,0.31,298.1,12°56.657451 N,77°31.780289 E,0,0,0,0,736.58,-0.10,0.00,1.86,0.02,0.42,-0.26,-0.03,0.03,0.332890547263681,0.00
144618.660,7,0.11,319.3,12°56.657451 N,77°31.780289 E,0,0,0,0,736.57,-0.06,0.00,1.87,0.02,-0.12,-0.56,-0.03,0.01,0.333144278606965,0.00
144618.670,7,0.23,4.1,12°56.657452 N,77°31.780290 E,0,0,0,0,736.58,0.47,0.00,1.88,0.02,-0.51,0.34,-0.03,0.01,0.332890547263681,0.00
144618.680,7,0.48,35.9,12°56.657456 N,77°31.780275 E,0,0,0,0,736.48,1.04,0.00,1.89,0.02,-0.76,0.71,-0.03,0.03,0.332810945273632,0.00
144618.690,7,0.22,90.0,12°56.657454 N,77°31.780275 E,0,0,0,0,736.48,1.04,0.00,1.90,0.02,-0.58,-0.75,-0.03,0.01,0.330985074626865,-0.01
144618.700,7,0.51,180.9,12°56.657452 N,77°31.780274 E,0,0,0,0,736.48,0.25,0.00,1.91,0.02,-2.30,0.83,-0.03,0.01,0.329398009950248,0.00
144618.710,7,0.60,201.0,12°56.657451 N,77°31.780273 E,0,0,0,0,736.48,0.05,0.00,1.92,0.02,-0.60,0.25,-0.03,0.02,0.327611940298507,-0.01
144618.720,7,0.79,187.4,12°56.657449 N,77°31.780273 E,0,0,0,0,736.48,0.14,0.00,1.93,0.03,0.53,0.53,-0.03,0.02,0.326975124378109,0.00
144618.730,7,0.34,199.4,12°56.657451 N,77°31.780273 E,0,0,0,0,736.48,0.33,0.00,1.94,0.03,-0.20,-1.27,-0.03,0.01,0.326457711442786,0.00
144618.740,7,0.10,61.1,12°56.657453 N,77°31.780273 E,0,0,0,0,736.48,0.24,0.00,1.95,0.03,0.70,-0.67,-0.03,0.00,0.326835820895522,0.00
144618.750,7,0.39,72.3,12°56.657453 N,77°31.780275 E,0,0,0,0,736.48,0.44,0.00,1.96,0.03,-0.21,0.80,-0.03,0.01,0.328243781094527,0.00
144618.760,7,0.32,55.8,12°56.657453 N,77°31.780275 E,0,0,0,0,736.48,0.19,0.00,1.97,0.03,0.26,-0.19,-0.03,0.01,0.327487562189055,0.00
144618.770,7,0.34,18.7,12°56.657454 N,77°31.780274 E,0,0,0,0,736.48,-0.19,0.00,1.98,0.03,0.63,0.07,-0.03,0.01,0.32665671641791,0.00
144618.780,7,0.39,330.3,12°56.657454 N,77°31.780273 E,0,0,0,0,736.48,-0.12,0.00,1.99,0.03,0.94,0.15,-0.03,0.08,0.326014925373134,0.00
144618.790,7,0.52,308.6,12°56.657454 N,77°31.780271 E,0,0,0,0,736.48,-0.08,0.00,2.00,0.03,0.55,0.35,-0.03,0.29,0.326194029850746,0.00
144618.800,7,0.62,290.7,12°56.657454 N,77°31.780270 E,0,0,0,0,736.47,-0.81,0.00,2.01,0.03,0.55,0.30,-0.03,0.21,0.32671144278607,0.00
144618.810,7,0.19,305.5,12°56.657454 N,77°31.780272 E,0,0,0,0,736.47,-0.64,0.00,2.02,0.03,-0.14,-1.22,-0.03,0.05,0.326388059701493,0.00
144618.820,7,0.38,45.1,12°56.657455 N,77°31.780274 E,0,0,0,0,736.48,0.24,0.00,2.03,0.03,4.90,0.54,-0.03,0.07,0.325875621890547,0.00
144618.830,7,0.28,36.1,12°56.657455 N,77°31.780273 E,0,0,0,0,736.48,0.14,0.00,2.04,0.03,0.12,-0.30,-0.03,0.37,0.325442786069652,0.00
144618.840,7,0.10,278.2,12°56.657454 N,77°31.780272 E,0,0,0,0,736.47,-0.31,0.00,2.05,0.03,-1.22,-0.49,-0.03,0.01,0.324378109452736,0.00
144618.850,7,0.14,234.8,12°56.657454 N,77°31.780272 E,0,0,0,0,736.47,-0.70,0.00,2.06,0.03,0.31,0.12,-0.03,0.01,0.324537313432836,0.00
144618.860,7,0.10,306.0,12°56.657454 N,77°31.780272 E,0,0,0,0,736.47,-0.45,0.00,2.07,0.03,-0.35,-0.12,-0.03,0.01,0.325601990049751,0.00
144618.870,7,0.45,247.5,12°56.657453 N,77°31.780270 E,0,0,0,0,736.46,-0.86,0.00,2.08,0.03,1.30,0.99,-0.03,0.02,0.324223880597015,0.00
144618.880,7,0.41,244.6,12°56.657453 N,77°31.780269 E,0,0,0,0,736.46,-0.68,0.00,2.09,0.03,0.06,-0.11,-0.03,0.02,0.322258706467662,-0.01
144618.890,7,0.28,251.1,12°56.657454 N,77°31.780269 E,0,0,0,0,736.46,-0.16,0.00,2.10,0.03,-0.09,-0.35,-0.03,0.01,0.320726368159204,0.00
144618.900,7,0.34,191.3,12°56.657453 N,77°31.780270 E,0,0,0,0,736.46,0.20,0.00,2.11,0.03,0.99,0.14,-0.04,0.01,0.320034825870647,0.00
144618.910,7,0.19,138.3,12°56.657453 N,77°31.780270 E,0,0,0,0,736.46,0.48,0.00,2.12,0.03,0.51,-0.40,-0.04,0.00,0.319955223880597,0.00
144618.920,7,0.13,72.6,12°56.657454 N,77°31.780270 E,0,0,0,0,736.47,0.66,0.00,2.13,0.03,0.42,-0.18,-0.04,0.00,0.31965671641791,0.00
144618.930,7,0.17,250.1,12°56.657453 N,77°31.780269 E,0,0,0,0,736.47,0.32,0.00,2.14,0.03,-1.51,0.12,-0.03,0.01,0.318014925373134,0.00
144618.940,7,0.40,207.3,12°56.657452 N,77°31.780269 E,0,0,0,0,736.46,-0.11,0.00,2.15,0.03,0.85,0.65,-0.03,0.01,0.318542288557214,0.00
144618.950,7,0.21,321.7,12°56.657454 N,77°31.780268 E,0,0,0,0,736.46,0.05,0.00,2.16,0.03,-1.21,-0.54,-0.03,0.01,0.319955223880597,0.00
144618.960,7,0.42,47.0,12°56.657454 N,77°31.780270 E,0,0,0,0,736.46,0.12,0.00,2.17,0.03,5.74,0.59,-0.03,0.14,0.319278606965174,0.00
144618.970,7,0.48,22.8,12°56.657455 N,77°31.780270 E,0,0,0,0,736.46,-0.33,0.00,2.18,0.03,0.57,0.16,-0.03,0.32,0.318203980099502,0.00
144618.980,7,0.55,8.0,12°56.657456 N,77°31.780269 E,0,0,0,0,736.46,0.31,0.00,2.19,0.03,0.40,0.19,-0.03,0.58,0.31820895522388,0.00
144618.990,7,0.37,48.3,12°56.657455 N,77°31.780269 E,0,0,0,0,736.46,0.71,0.00,2.20,0.03,-0.74,-0.49,-0.03,0.05,0.31718407960199,0.00
144619.000,7,0.40,33.4,12°56.657455 N,77°31.780269 E,0,0,0,0,736.46,0.80,0.00,2.21,0.03,0.30,0.08,-0.03,0.11,0.316547263681592,0.00
144619.010,7,0.16,97.4,12°56.657454 N,77°31.780269 E,0,0,0,0,736.46,0.30,0.00,2.22,0.03,-0.52,-0.67,-0.03,0.02,0.316691542288557,0.00
144619.020,7,0.34,180.5,12°56.657452 N,77°31.780268 E,0,0,0,0,736.46,-0.35,0.00,2.23,0.03,-1.38,0.49,-0.03,0.01,0.319034825870647,0.01
144619.030,7,0.16,209.7,12°56.657453 N,77°31.780268 E,0,0,0,0,736.45,-0.63,0.00,2.24,0.03,-0.24,-0.49,-0.03,0.00,0.319134328358209,0.00
144619.040,7,0.18,241.9,12°56.657453 N,77°31.780267 E,0,0,0,0,736.45,-0.83,0.00,2.25,0.03,-0.28,0.04,-0.03,0.00,0.320049751243781,0.00
144619.050,7,0.10,220.4,12°56.657454 N,77°31.780268 E,0,0,0,0,736.45,-0.63,0.00,2.26,0.03,0.11,-0.21,-0.03,0.00,0.320353233830846,0.00
144619.060,7,0.19,105.9,12°56.657453 N,77°31.780269 E,0,0,0,0,736.45,-0.10,0.00,2.27,0.03,1.06,0.24,-0.03,0.01,0.320900497512438,0.00
144619.070,7,0.34,42.5,12°56.657455 N,77°31.780269 E,0,0,0,0,736.45,-0.11,0.00,2.28,0.03,1.05,0.42,-0.03,0.01,0.321338308457711,0.00
144619.080,7,0.17,309.9,12°56.657454 N,77°31.780267 E,0,0,0,0,736.45,0.03,0.00,2.29,0.03,-2.23,-0.47,-0.03,0.01,0.322248756218905,0.00
144619.090,7,0.23,241.4,12°56.657454 N,77°31.780267 E,0,0,0,0,736.46,0.45,0.00,2.30,0.03,0.77,0.17,-0.03,0.03,0.321497512437811,0.00
144619.100,7,0.37,234.6,12°56.657453 N,77°31.780266 E,0,0,0,0,736.46,0.21,0.00,2.31,0.03,0.12,0.40,-0.03,0.04,0.32226368159204,0.00
144619.110,7,0.55,235.1,12°56.657452 N,77°31.780265 E,0,0,0,0,736.45,-0.14,0.00,2.32,0.03,-0.01,0.51,-0.03,0.07,0.323343283582089,0.00
144619.120,7,0.26,294.7,12°56.657454 N,77°31.780265 E,0,0,0,0,736.45,0.20,0.00,2.33,0.03,-0.75,-0.83,-0.03,0.02,0.323925373134328,0.00
144619.130,7,0.09,357.1,12°56.657454 N,77°31.780266 E,0,0,0,0,736.45,-0.13,0.00,2.34,0.03,-0.27,-0.47,-0.03,0.01,0.323502487562189,0.00
144619.140,7,0.10,25.3,12°56.657454 N,77°31.780266 E,0,0,0,0,736.45,0.07,0.00,2.35,0.03,-0.14,0.03,-0.03,0.01,0.324,0.00
144619.150,7,0.05,22.3,12°56.657454 N,77°31.780266 E,0,0,0,0,736.45,-0.18,0.00,2.36,0.03,0.01,-0.13,-0.03,0.01,0.324333333333333,0.00
144619.160,7,0.33,35.6,12°56.657455 N,77°31.780267 E,0,0,0,0,736.44,-0.05,0.00,2.37,0.03,-0.22,0.80,-0.03,0.03,0.324338308457711,0.00
144619.170,7,0.36,53.2,12°56.657454 N,77°31.780267 E,0,0,0,0,736.45,0.35,0.00,2.38,0.03,-0.32,0.08,-0.03,0.03,0.324905472636816,0.00
144619.180,7,0.38,57.1,12°56.657454 N,77°31.780267 E,0,0,0,0,736.45,0.74,0.00,2.39,0.03,-0.07,0.04,-0.03,0.06,0.325144278606965,0.00
144619.190,7,0.58,52.6,12°56.657455 N,77°31.780268 E,0,0,0,0,736.46,1.74,0.00,2.40,0.03,0.13,0.57,-0.03,0.28,0.324348258706468,0.00
144619.200,7,0.35,81.6,12°56.657455 N,77°31.780268 E,0,0,0,0,736.46,1.00,0.00,2.41,0.03,-0.51,-0.64,-0.03,0.34,0.322915422885572,0.00
144619.210,7,0.47,157.6,12°56.657452 N,77°31.780268 E,0,0,0,0,736.45,0.53,0.00,2.42,0.03,-1.76,0.33,-0.03,0.16,0.322417910447761,0.00
144619.220,7,0.33,137.5,12°56.657453 N,77°31.780270 E,0,0,0,0,736.46,0.45,0.00,2.43,0.03,0.33,-0.40,-0.03,0.04,0.32281592039801,0.00
144619.230,7,0.15,234.6,12°56.657455 N,77°31.780270 E,0,0,0,0,736.45,0.03,0.00,2.44,0.03,-0.73,-0.50,-0.02,0.03,0.324278606965174,0.00
144619.240,7,0.53,234.6,12°56.657454 N,77°31.780268 E,0,0,0,0,736.45,-0.85,0.00,2.45,0.03,0.00,1.07,-0.02,0.12,0.325676616915423,0.00
144619.250,7,0.41,254.9,12°56.657454 N,77°31.780268 E,0,0,0,0,736.45,-0.60,0.00,2.46,0.03,-0.41,-0.36,-0.02,0.02,0.326089552238806,0.00
144619.260,7,0.14,250.0,12°56.657455 N,77°31.780269 E,0,0,0,0,736.45,-0.38,0.00,2.47,0.03,0.03,-0.76,-0.02,0.01,0.32644776119403,0.00
144619.270,7,0.12,282.1,12°56.657455 N,77°31.780268 E,0,0,0,0,736.45,-0.20,0.00,2.48,0.03,-0.19,-0.05,-0.02,0.00,0.327149253731343,0.00
144619.280,7,0.30,353.9,12°56.657457 N,77°31.780268 E,0,0,0,0,736.45,0.19,0.00,2.49,0.03,-1.08,0.52,-0.02,0.01,0.327930348258706,0.00
144619.290,7,0.48,20.5,12°56.657458 N,77°31.780269 E,0,0,0,0,736.45,0.68,0.00,2.50,0.03,-0.64,0.51,-0.02,0.01,0.328820895522388,0.00
144619.300,7,0.26,32.9,12°56.657457 N,77°31.780269 E,0,0,0,0,736.45,0.39,0.00,2.51,0.03,-0.16,-0.63,-0.02,0.00,0.32907960199005,0.00
144619.310,7,0.30,277.8,12°56.657456 N,77°31.780267 E,0,0,0,0,736.45,-0.08,0.00,2.52,0.03,-3.66,0.11,-0.02,0.01,0.32918407960199,0.00
144619.320,7,0.49,259.9,12°56.657455 N,77°31.780266 E,0,0,0,0,736.45,-0.24,0.00,2.53,0.03,0.43,0.54,-0.02,0.01,0.328955223880597,0.00
144619.330,7,0.54,280.4,12°56.657456 N,77°31.780265 E,0,0,0,0,736.45,0.24,0.00,2.54,0.03,-0.54,0.13,-0.02,0.02,0.328398009950249,0.00
144619.340,7,0.92,259.0,12°56.657454 N,77°31.780263 E,0,0,0,0,736.45,-0.24,0.00,2.55,0.03,0.97,1.08,-0.02,0.03,0.328761194029851,0.00
144619.350,7,0.40,266.4,12°56.657455 N,77°31.780264 E,0,0,0,0,736.45,-0.04,0.00,2.56,0.03,-0.15,-1.48,-0.02,0.01,0.328786069651741,0.00
144619.360,7,0.16,214.5,12°56.657454 N,77°31.780265 E,0,0,0,0,736.45,-0.29,0.00,2.57,0.03,0.42,-0.67,-0.02,0.00,0.328671641791045,0.00
144619.370,7,0.22,158.5,12°56.657455 N,77°31.780263 E,0,0,0,0,736.46,-0.14,0.00,2.58,0.03,0.60,0.16,-0.02,0.01,0.32728855721393,0.00
144619.380,7,0.40,91.6,12°56.657456 N,77°31.780265 E,0,0,0,0,736.46,0.00,0.00,2.59,0.03,1.32,0.51,-0.02,0.02,0.326497512437811,0.00
144619.390,7,0.34,112.2,12°56.657456 N,77°31.780264 E,0,0,0,0,736.46,-0.01,0.00,2.60,0.03,-0.35,-0.16,-0.02,0.01,0.325666666666667,0.00
144619.400,7,0.19,29.0,12°56.657457 N,77°31.780263 E,0,0,0,0,736.46,0.27,0.00,2.61,0.03,0.76,-0.44,-0.02,0.01,0.326412935323383,0.00
144619.410,7,0.16,68.4,12°56.657457 N,77°31.780264 E,0,0,0,0,736.46,-0.23,0.00,2.62,0.03,-0.32,-0.07,-0.02,0.01,0.326980099502488,0.00
144619.420,7,0.57,55.9,12°56.657458 N,77°31.780265 E,0,0,0,0,736.47,0.38,0.00,2.63,0.03,0.35,1.14,-0.02,0.02,0.328870646766169,0.01
144619.430,7,0.86,55.0,12°56.657459 N,77°31.780266 E,0,0,0,0,736.47,0.92,0.00,2.64,0.03,0.04,0.84,-0.02,0.02,0.328701492537313,0.00
144619.440,7,0.73,29.7,12°56.657460 N,77°31.780265 E,0,0,0,0,736.47,0.82,0.00,2.65,0.04,0.91,-0.37,-0.02,0.04,0.328039800995025,0.00
144619.450,7,0.11,315.7,12°56.657458 N,77°31.780263 E,0,0,0,0,736.47,0.11,0.00,2.66,0.04,-1.53,-1.76,-0.02,0.01,0.327960199004975,0.00
144619.460,7,0.46,251.3,12°56.657457 N,77°31.780262 E,0,0,0,0,736.47,-0.39,0.00,2.67,0.04,1.45,0.99,-0.02,0.05,0.327532338308458,0.00
144619.470,7,0.45,261.4,12°56.657458 N,77°31.780261 E,0,0,0,0,736.47,-0.42,0.00,2.68,0.04,-0.22,-0.01,-0.02,0.03,0.328174129353234,0.00
144619.480,7,0.62,255.7,12°56.657457 N,77°31.780260 E,0,0,0,0,736.46,-0.92,0.00,2.69,0.04,0.17,0.46,-0.02,0.04,0.327074626865672,0.00
144619.490,7,0.61,257.3,12°56.657457 N,77°31.780259 E,0,0,0,0,736.45,-0.81,0.00,2.70,0.04,-0.05,-0.01,-0.02,0.04,0.326144278606965,0.00
144619.500,7,0.13,284.4,12°56.657458 N,77°31.780260 E,0,0,0,0,736.46,-0.29,0.00,2.71,0.04,-0.18,-1.36,-0.02,0.01,0.324452736318408,0.00
144619.510,7,0.34,193.1,12°56.657457 N,77°31.780260 E,0,0,0,0,736.46,-0.50,0.00,2.72,0.04,1.54,0.59,-0.02,0.01,0.324940298507463,0.00
144619.520,7,0.13,75.0,12°56.657458 N,77°31.780261 E,0,0,0,0,736.46,0.31,0.00,2.73,0.04,0.78,-0.58,-0.03,0.00,0.325422885572139,0.00
144619.530,7,0.38,26.3,12°56.657460 N,77°31.780261 E,0,0,0,0,736.47,0.57,0.00,2.74,0.04,0.92,0.70,-0.03,0.01,0.327039800995025,0.00
144619.540,7,0.35,77.5,12°56.657459 N,77°31.780262 E,0,0,0,0,736.47,0.59,0.00,2.75,0.04,-0.88,-0.09,-0.02,0.01,0.325477611940299,0.00
144619.550,7,0.41,61.2,12°56.657460 N,77°31.780262 E,0,0,0,0,736.47,0.56,0.00,2.76,0.04,0.33,0.18,-0.02,0.01,0.324044776119403,0.00
144619.560,7,0.58,49.3,12°56.657461 N,77°31.780262 E,0,0,0,0,736.47,0.97,0.00,2.77,0.04,0.34,0.46,-0.02,0.01,0.324482587064677,0.00
144619.570,7,0.58,30.2,12°56.657462 N,77°31.780261 E,0,0,0,0,736.47,0.50,0.00,2.78,0.04,0.55,0.01,-0.02,0.01,0.324621890547264,0.00
144619.580,7,0.54,14.8,12°56.657463 N,77°31.780260 E,0,0,0,0,736.47,0.63,0.00,2.79,0.04,0.41,-0.12,-0.02,0.01,0.326233830845771,0.00
144619.590,7,0.47,14.1,12°56.657463 N,77°31.780260 E,0,0,0,0,736.47,0.57,0.00,2.80,0.04,0.02,-0.20,-0.02,0.01,0.326746268656717,0.00
144619.600,7,0.44,16.6,12°56.657463 N,77°31.780260 E,0,0,0,0,736.47,0.68,0.00,2.81,0.04,-0.05,-0.08,-0.02,0.02,0.326577114427861,0.00
144619.610,7,0.12,211.3,12°56.657461 N,77°31.780258 E,0,0,0,0,736.47,0.55,0.00,2.82,0.04,-1.11,-0.91,-0.02,0.00,0.326318407960199,0.00
144619.620,7,0.14,336.5,12°56.657462 N,77°31.780257 E,0,0,0,0,736.48,0.76,0.00,2.83,0.04,-0.88,0.08,-0.01,0.00,0.328049751243781,0.00
144619.630,7,0.22,0.4,12°56.657463 N,77°31.780257 E,0,0,0,0,736.48,0.41,0.00,2.84,0.04,-0.26,0.22,-0.01,0.01,0.329243781094527,0.00
144619.640,6,0.08,233.3,12°56.657465 N,77°31.780253 E,0,0,0,0,736.50,-0.47,0.00,2.85,0.04,-0.93,-0.39,-0.01,0.00,0.330781094527363,0.00
144619.650,6,0.37,202.9,12°56.657464 N,77°31.780253 E,0,0,0,0,736.50,-0.58,0.00,2.86,0.04,0.56,0.82,-0.01,0.01,0.331422885572139,0.00
144619.660,6,0.23,193.8,12°56.657464 N,77°31.780253 E,0,0,0,0,736.50,-0.34,0.00,2.87,0.04,0.10,-0.41,-0.01,0.00,0.33326368159204,0.01
144619.670,6,0.32,281.8,12°56.657465 N,77°31.780252 E,0,0,0,0,736.51,-0.22,0.00,2.88,0.04,-1.37,0.25,-0.01,0.01,0.333407960199005,0.00
144619.680,6,0.35,278.9,12°56.657465 N,77°31.780252 E,0,0,0,0,736.50,-0.60,0.00,2.89,0.04,0.05,0.09,-0.01,0.01,0.333,0.00
144619.690,6,0.31,261.9,12°56.657465 N,77°31.780252 E,0,0,0,0,736.50,-0.33,0.00,2.90,0.04,0.26,-0.11,-0.01,0.00,0.331169154228856,-0.01
144619.700,6,0.09,353.9,12°56.657465 N,77°31.780253 E,0,0,0,0,736.51,0.28,0.00,2.91,0.04,-0.41,-0.61,-0.01,0.00,0.330562189054727,0.00
144619.710,6,0.09,278.3,12°56.657465 N,77°31.780252 E,0,0,0,0,736.51,0.24,0.00,2.92,0.04,0.33,-0.01,-0.01,0.00,0.328303482587065,-0.01
144619.720,6,0.16,144.7,12°56.657464 N,77°31.780253 E,0,0,0,0,736.50,-0.11,0.00,2.93,0.04,1.08,0.22,-0.01,0.00,0.32781592039801,0.00
144619.730,6,0.12,42.5,12°56.657465 N,77°31.780253 E,0,0,0,0,736.51,0.21,0.00,2.94,0.04,0.60,-0.12,-0.01,0.00,0.324671641791045,-0.01
144619.740,6,0.18,190.4,12°56.657464 N,77°31.780252 E,0,0,0,0,736.51,0.09,0.00,2.95,0.04,-1.35,0.18,-0.01,0.00,0.325129353233831,0.00
144619.750,6,0.45,261.5,12°56.657464 N,77°31.780250 E,0,0,0,0,736.50,-0.22,0.00,2.96,0.04,-1.59,0.76,-0.01,0.01,0.326218905472637,0.00
144619.760,6,0.40,279.1,12°56.657465 N,77°31.780250 E,0,0,0,0,736.50,-0.09,0.00,2.97,0.04,-0.35,-0.14,-0.01,0.00,0.325278606965174,0.00
144619.770,6,0.36,239.8,12°56.657464 N,77°31.780250 E,0,0,0,0,736.51,0.19,0.00,2.98,0.04,0.71,-0.11,-0.01,0.00,0.32555223880597,0.00
144619.780,6,0.23,205.9,12°56.657464 N,77°31.780251 E,0,0,0,0,736.50,0.23,0.00,2.99,0.04,0.38,-0.39,-0.01,0.00,0.326169154228856,0.00
